Location,Cal Date,Temp,Day of Week,Sequence,Power Demand
1815,5/29/2003,72.8,5,3071,5162.426542
1815,5/30/2003,73.8,6,3072,5393.459313
1815,5/31/2003,61.3,7,3073,5196.091593
1815,6/1/2003,63.6,1,3074,5209.774348
1815,6/2/2003,61.2,2,3075,5074.001197
1815,6/3/2003,59.1,3,3076,5239.532679
1815,6/4/2003,55.2,4,3077,5036.225437
1815,6/5/2003,48.6,5,3078,5001.269224
1815,6/6/2003,52.1,6,3079,5286.187726
1815,6/7/2003,48.6,7,3080,5139.01525
1815,6/8/2003,54.7,1,3081,5153.463854
1815,6/9/2003,64.6,2,3082,5106.394201
1815,6/10/2003,60.6,3,3083,5247.579349
1815,6/11/2003,64.2,4,3084,5081.870697
1815,6/12/2003,64.6,5,3085,5093.640227
1815,6/13/2003,58.9,6,3086,5311.828045
1815,6/14/2003,60.4,7,3087,5207.212795
1815,6/15/2003,62.7,1,3088,5186.717736
1815,6/16/2003,65.5,2,3089,5107.133262
1815,6/17/2003,60.7,3,3090,5241.553851
1815,6/18/2003,58.5,4,3091,5056.210832
1815,6/19/2003,59.6,5,3092,5083.502209
1815,6/20/2003,58.6,6,3093,5282.563148
1815,6/21/2003,63,7,3094,5219.352501
1815,6/22/2003,65.9,1,3095,5206.950476
1815,6/23/2003,66.2,2,3096,5115.691531
1815,6/24/2003,70.8,3,3097,5302.926235
1815,6/25/2003,57.2,4,3098,5047.751243
1815,6/26/2003,58.2,5,3099,5072.639644
1815,6/27/2003,65.4,6,3100,5329.942866
1815,6/28/2003,68.8,7,3101,5258.753084
1815,6/29/2003,61.6,1,3102,5176.342252
1815,6/30/2003,66.6,2,3103,5124.446824
1815,7/1/2003,73.6,3,3104,5308.876864
1815,7/2/2003,80.1,4,3105,5147.697024
1815,7/3/2003,78.8,5,3106,5177.032126
1815,7/4/2003,81.7,6,3107,5422.117551
1815,7/5/2003,78.6,7,3108,5301.255968
1815,7/6/2003,75.7,1,3109,5264.14572
1815,7/7/2003,75.9,2,3110,5155.636115
1815,7/8/2003,74.3,3,3111,5327.384474
1815,7/9/2003,77.2,4,3112,5159.518226
1815,7/10/2003,75.3,5,3113,5160.042743
1815,7/11/2003,78.4,6,3114,5411.503651
1815,7/12/2003,74.5,7,3115,5290.012949
1815,7/13/2003,78.3,1,3116,5272.765572
1815,7/14/2003,81,2,3117,5167.295367
1815,7/15/2003,76.8,3,3118,5308.767567
1815,7/16/2003,74.4,4,3119,5132.114606
1815,7/17/2003,78.4,5,3120,5150.249678
1815,7/18/2003,82.7,6,3121,5406.285763
1815,7/19/2003,77.6,7,3122,5319.384781
1815,7/20/2003,73.4,1,3123,5260.718257
1815,7/21/2003,76.1,2,3124,5145.180485
1815,7/22/2003,76.4,3,3125,5318.693065
1815,7/23/2003,74.2,4,3126,5134.732157
1815,7/24/2003,79.8,5,3127,5145.220865
1815,7/25/2003,82,6,3128,5411.601657
1815,7/26/2003,80,7,3129,5321.604971
1815,7/27/2003,70.3,1,3130,5259.166309
1815,7/28/2003,68.2,2,3131,5094.694814
1815,7/29/2003,65.8,3,3132,5257.76008
1815,7/30/2003,67.9,4,3133,5103.644155
1815,7/31/2003,72.7,5,3134,5127.182172
1815,8/1/2003,75.7,6,3135,5415.891746
1815,8/2/2003,71.9,7,3136,5283.593771
1815,8/3/2003,75.2,1,3137,5279.404664
1815,8/4/2003,73.2,2,3138,5123.967597
1815,8/5/2003,74.5,3,3139,5325.958975
1815,8/6/2003,75.3,4,3140,5146.78877
1815,8/7/2003,79.3,5,3141,5149.022522
1815,8/8/2003,72.7,6,3142,5385.328199
1815,8/9/2003,70.9,7,3143,5273.502393
1815,8/10/2003,71.9,1,3144,5245.739797
1815,8/11/2003,75.1,2,3145,5143.528506
1815,8/12/2003,70.1,3,3146,5302.607702
1815,8/13/2003,69.9,4,3147,5136.141148
1815,8/14/2003,67.9,5,3148,5091.890181
1815,8/15/2003,69.5,6,3149,5379.747775
1815,8/16/2003,71.1,7,3150,5280.114974
1815,8/17/2003,71.6,1,3151,5235.184504
1815,8/18/2003,70.3,2,3152,5118.412335
1815,8/19/2003,67.7,3,3153,5279.425284
1815,8/20/2003,75.2,4,3154,5144.85069
1815,8/21/2003,76.8,5,3155,5142.413593
1815,8/22/2003,75.7,6,3156,5413.437772
1815,8/23/2003,71.7,7,3157,5291.282847
1815,8/24/2003,71.8,1,3158,5239.911322
1815,8/25/2003,69.9,2,3159,5097.387174
1815,8/26/2003,69.3,3,3160,5291.905063
1815,8/27/2003,69.7,4,3161,5135.882541
1815,8/28/2003,67.3,5,3162,5085.047806
1815,8/29/2003,64.2,6,3163,5345.116723
1815,8/30/2003,58.3,7,3164,5183.806198
1815,8/31/2003,56.3,1,3165,5153.156551
1815,9/1/2003,60.4,2,3166,5062.458822
1815,9/2/2003,64.2,3,3167,5236.862749
1815,9/3/2003,60.4,4,3168,5072.404848
1815,9/4/2003,58,5,3169,5043.711169
1815,9/5/2003,66.6,6,3170,5357.292851
1815,9/6/2003,66.4,7,3171,5240.704112
1815,9/7/2003,59,1,3172,5166.702547
1815,9/8/2003,61.9,2,3173,5082.561123
1815,9/9/2003,63.9,3,3174,5245.899509
1815,9/10/2003,62.8,4,3175,5105.585947
1815,9/11/2003,53,5,3176,5025.082418
1815,9/12/2003,57,6,3177,5316.60853
1815,9/13/2003,48.2,7,3178,5139.098036
1815,9/14/2003,45.6,1,3179,5114.683829
1815,9/15/2003,57.5,2,3180,5052.939982
1815,9/16/2003,64.2,3,3181,5243.208776
1815,9/17/2003,69.2,4,3182,5140.314667
1815,9/18/2003,45,5,3183,4975.609666
1815,9/19/2003,51,6,3184,5277.548665
1815,9/20/2003,58.9,7,3185,5203.574072
1815,9/21/2003,60.9,1,3186,5197.736299
1815,9/22/2003,56.3,2,3187,5035.102577
1815,9/23/2003,63.7,3,3188,5238.148849
1815,9/24/2003,64.2,4,3189,5123.054802
1815,9/25/2003,57.4,5,3190,5021.079718
1815,9/26/2003,65.2,6,3191,5354.777969
1815,9/27/2003,54.2,7,3192,5155.002271
1815,9/28/2003,52.5,1,3193,5145.912887
1815,9/29/2003,54.5,2,3194,5020.113194
1815,9/30/2003,51.3,3,3195,5166.083431
1815,10/1/2003,49.3,4,3196,5066.619546
1815,10/2/2003,52.2,5,3197,4996.294017
1815,10/3/2003,56.5,6,3198,5307.831052
1815,10/4/2003,51.6,7,3199,5133.670512
1815,10/5/2003,54.2,1,3200,5135.848297
1815,10/6/2003,58.3,2,3201,5040.852225
1815,10/7/2003,57.6,3,3202,5220.654219
1815,10/8/2003,63,4,3203,5119.698527
1815,10/9/2003,62.7,5,3204,5084.663762
1815,10/10/2003,62.5,6,3205,5353.397208
1815,10/11/2003,52.6,7,3206,5150.465204
1815,10/12/2003,53.2,1,3207,5149.487051
1815,10/13/2003,55.1,2,3208,5024.165173
1815,10/14/2003,44.1,3,3209,5147.529211
1815,10/15/2003,52.8,4,3210,5062.247653
1815,10/16/2003,53.9,5,3211,5028.453268
1815,10/17/2003,53.7,6,3212,5281.642344
1815,10/18/2003,62.3,7,3213,5205.838601
1815,10/19/2003,64,1,3214,5181.905799
1815,10/20/2003,64.1,2,3215,5067.934274
1815,10/21/2003,62.6,3,3216,5229.441577
1815,10/22/2003,61.2,4,3217,5114.747223
1815,10/23/2003,62.9,5,3218,5070.754158
1815,10/24/2003,56.7,6,3219,5295.55158
1815,10/25/2003,39.9,7,3220,5082.954096
1815,10/26/2003,39.5,1,3221,5057.998803
1815,10/27/2003,53.3,2,3222,5020.047315
1815,10/28/2003,49.8,3,3223,5168.24305
1815,10/29/2003,58.4,4,3224,5113.050568
1815,10/30/2003,45.1,5,3225,4963.692114
1815,10/31/2003,31.1,6,3226,5184.524732
1815,11/1/2003,43.9,7,3227,5128.794446
1815,11/2/2003,47.5,1,3228,5089.747714
1815,11/3/2003,38.5,2,3229,4939.351795
1815,11/4/2003,38.5,3,3230,5119.297821
1815,11/5/2003,33,4,3231,4971.837956
1815,11/6/2003,32.3,5,3232,4872.279687
1815,11/7/2003,32.8,6,3233,5178.925376
1815,11/8/2003,34.7,7,3234,5072.105155
1815,11/9/2003,36.6,1,3235,5033.772016
1815,11/10/2003,47.7,2,3236,4977.952347
1815,11/11/2003,49.5,3,3237,5169.878153
1815,11/12/2003,42.9,4,3238,5005.8332
1815,11/13/2003,36.8,5,3239,4895.014728
1815,11/14/2003,45,6,3240,5237.955692
1815,11/15/2003,41.4,7,3241,5105.100767
1815,11/16/2003,37.6,1,3242,5054.319024
1815,11/17/2003,45,2,3243,4953.801718
1815,11/18/2003,36.4,3,3244,5095.713409
1815,11/19/2003,45.6,4,3245,5039.229856
1815,11/20/2003,49.8,5,3246,4971.189076
1815,11/21/2003,36.2,6,3247,5195.000828
1815,11/22/2003,23.2,7,3248,5032.559896
1815,11/23/2003,12,1,3249,4974.790058
1815,11/24/2003,20.4,2,3250,4843.376465
1815,11/25/2003,35.4,3,3251,5090.001504
1815,11/26/2003,29.4,4,3252,4964.255876
1815,11/27/2003,27.6,5,3253,4852.159865
1815,11/28/2003,24.4,6,3254,5144.749954
1815,11/29/2003,46.3,7,3255,5139.86594
1815,11/30/2003,53.2,1,3256,5136.333078
1815,12/1/2003,33.4,2,3257,4884.601197
1815,12/2/2003,42.7,3,3258,5133.812673
1815,12/3/2003,37,4,3259,4986.235256
1815,12/4/2003,32.5,5,3260,4881.346241
1815,12/5/2003,26.3,6,3261,5150.295305
1815,12/6/2003,38.7,7,3262,5114.610402
1815,12/7/2003,47.6,1,3263,5090.746057
1815,12/8/2003,43.6,2,3264,4954.345443
1815,12/9/2003,26.1,3,3265,5048.942989
1815,12/10/2003,21.7,4,3266,4939.939705
1815,12/11/2003,29.8,5,3267,4870.888984
1815,12/12/2003,26.4,6,3268,5165.509543
1815,12/13/2003,26.7,7,3269,5049.222123
1815,12/14/2003,40.3,1,3270,5055.841178
1815,12/15/2003,34.7,2,3271,4914.651181
1815,12/16/2003,21.6,3,3272,5027.763547
1815,12/17/2003,35.7,4,3273,4991.202823
1815,12/18/2003,31.4,5,3274,4870.967444
1815,12/19/2003,32,6,3275,5179.768763
1815,12/20/2003,43.2,7,3276,5153.006045
1815,12/21/2003,46.5,1,3277,5109.278521
1815,12/22/2003,33.9,2,3278,4917.886622
1815,12/23/2003,28.6,3,3279,5028.564161
1815,12/24/2003,30.9,4,3280,4961.135993
1815,12/25/2003,35.2,5,3281,4881.188923
1815,12/26/2003,34.8,6,3282,5198.357472
1815,12/27/2003,30.2,7,3283,5058.298251
1815,12/28/2003,24.7,1,3284,4978.308561
1815,12/29/2003,22.4,2,3285,4850.750629
1815,12/30/2003,35.8,3,3286,5087.547192
1815,12/31/2003,33.9,4,3287,4965.632648
1815,1/1/2004,35,5,3288,4883.700184
1815,1/2/2004,47.1,6,3289,5268.538447
1815,1/3/2004,27.4,7,3290,5064.33139
1815,1/4/2004,18.6,1,3291,4972.268855
1815,1/5/2004,14,2,3292,4849.394692
1815,1/6/2004,3.3,3,3293,5016.682449
1815,1/7/2004,27.9,4,3294,4957.218472
1815,1/8/2004,41,5,3295,4903.405738
1815,1/9/2004,36,6,3296,5228.127984
1815,1/10/2004,36.1,7,3297,5114.51838
1815,1/11/2004,40.8,1,3298,5077.68521
1815,1/12/2004,33.6,2,3299,4916.10583
1815,1/13/2004,34.3,3,3300,5074.102179
1815,1/14/2004,37.7,4,3301,4998.425315
1815,1/15/2004,35.1,5,3302,4865.136606
1815,1/16/2004,41.2,6,3303,5245.134213
1815,1/17/2004,36.1,7,3304,5122.464406
1815,1/18/2004,28.5,1,3305,5015.703897
1815,1/19/2004,29.6,2,3306,4883.360509
1815,1/20/2004,29,3,3307,5028.913164
1815,1/21/2004,28.5,4,3308,4932.449923
1815,1/22/2004,29.4,5,3309,4826.501902
1815,1/23/2004,37,6,3310,5234.281283
1815,1/24/2004,35.4,7,3311,5098.04753
1815,1/25/2004,32.2,1,3312,5019.56545
1815,1/26/2004,17.3,2,3313,4871.142037
1815,1/27/2004,16.8,3,3314,5000.443694
1815,1/28/2004,32.6,4,3315,4948.890611
1815,1/29/2004,33.6,5,3316,4848.651856
1815,1/30/2004,35,6,3317,5208.44621
1815,1/31/2004,35.5,7,3318,5114.145873
1815,2/1/2004,24.1,1,3319,4971.729426
1815,2/2/2004,23.3,2,3320,4862.951948
1815,2/3/2004,22.9,3,3321,5034.755262
1815,2/4/2004,25.4,4,3322,4906.487696
1815,2/5/2004,22,5,3323,4799.945996
1815,2/6/2004,21.7,6,3324,5154.985732
1815,2/7/2004,23.2,7,3325,5060.305922
1815,2/8/2004,27.9,1,3326,4994.964498
1815,2/9/2004,23.8,2,3327,4855.762872
1815,2/10/2004,24.9,3,3328,5020.922798
1815,2/11/2004,22.9,4,3329,4913.701289
1815,2/12/2004,8,5,3330,4798.595029
1815,2/13/2004,17.8,6,3331,5142.156275
1815,2/14/2004,34.2,7,3332,5105.827677
1815,2/15/2004,32.3,1,3333,5001.825713
1815,2/16/2004,33.5,2,3334,4921.615434
1815,2/17/2004,33.6,3,3335,5054.397883
1815,2/18/2004,43.9,4,3336,5002.240473
1815,2/19/2004,42.6,5,3337,4915.51433
1815,2/20/2004,33.5,6,3338,5192.761461
1815,2/21/2004,33.3,7,3339,5102.964774
1815,2/22/2004,37.2,1,3340,5046.985916
1815,2/23/2004,33.7,2,3341,4923.042252
1815,2/24/2004,30.6,3,3342,5059.947254
1815,2/25/2004,34.9,4,3343,4975.001841
1815,2/26/2004,38,5,3344,4901.850476
1815,2/27/2004,48.6,6,3345,5295.561276
1815,2/28/2004,41.7,7,3346,5144.703743
1815,2/29/2004,33.5,1,3347,5024.807487
1815,3/1/2004,31.6,2,3348,4893.503866
1815,3/2/2004,27.3,3,3349,5047.540994
1815,3/3/2004,35.8,4,3350,4980.793219
1815,3/4/2004,35,5,3351,4862.992237
1815,3/5/2004,28.7,6,3352,5201.30853
1815,3/6/2004,34.8,7,3353,5105.103498
1815,3/7/2004,36.2,1,3354,5033.646855
1815,3/8/2004,48.1,2,3355,5006.075851
1815,3/9/2004,45.6,3,3356,5149.175882
1815,3/10/2004,50.8,4,3357,5055.944032
1815,3/11/2004,33.9,5,3358,4878.978674
1815,3/12/2004,40.6,6,3359,5243.588524
1815,3/13/2004,49.1,7,3360,5182.692728
1815,3/14/2004,40.6,1,3361,5080.13455
1815,3/15/2004,44.8,2,3362,4969.743111
1815,3/16/2004,44,3,3363,5150.576895
1815,3/17/2004,48.7,4,3364,5061.513593
1815,3/18/2004,48.3,5,3365,4952.9583
1815,3/19/2004,55.1,6,3366,5330.8112
1815,3/20/2004,54.3,7,3367,5213.984719
1815,3/21/2004,42.4,1,3368,5080.86367
1815,3/22/2004,52.7,2,3369,5021.133415
1815,3/23/2004,59.5,3,3370,5228.565787
1815,3/24/2004,55.6,4,3371,5067.150598
1815,3/25/2004,57.6,5,3372,5014.200245
1815,3/26/2004,57.7,6,3373,5331.098589
1815,3/27/2004,49.1,7,3374,5158.938754
1815,3/28/2004,35.5,1,3375,5035.691899
1815,3/29/2004,37.1,2,3376,4930.941546
1815,3/30/2004,47.9,3,3377,5152.825192
1815,3/31/2004,51.2,4,3378,5045.469193
1815,4/1/2004,55.9,5,3379,5001.315496
1815,4/2/2004,50.4,6,3380,5275.626818
1815,4/3/2004,41.3,7,3381,5128.924609
1815,4/4/2004,41.3,1,3382,5069.970635
1815,4/5/2004,47.2,2,3383,4983.120896
1815,4/6/2004,51,3,3384,5195.694692
1815,4/7/2004,48.9,4,3385,5051.018226
1815,4/8/2004,44.2,5,3386,4948.159343
1815,4/9/2004,43.6,6,3387,5238.79147
1815,4/10/2004,31.3,7,3388,5052.453207
1815,4/11/2004,34.3,1,3389,5034.448205
1815,4/12/2004,33.1,2,3390,4910.944247
1815,4/13/2004,43.8,3,3391,5154.288156
1815,4/14/2004,52.4,4,3392,5048.59865
1815,4/15/2004,58.2,5,3393,5012.88567
1815,4/16/2004,58.9,6,3394,5332.120098
1815,4/17/2004,61.8,7,3395,5225.192912
1815,4/18/2004,57.1,1,3396,5140.8529
1815,4/19/2004,49.6,2,3397,5009.430469
1815,4/20/2004,53.8,3,3398,5210.078766
1815,4/21/2004,47.7,4,3399,5028.798374
1815,4/22/2004,38.8,5,3400,4913.062719
1815,4/23/2004,33.3,6,3401,5201.610801
1815,4/24/2004,39.3,7,3402,5092.179932
1815,4/25/2004,41,1,3403,5066.651764
1815,4/26/2004,45.9,2,3404,4993.956674
1815,4/27/2004,56.4,3,3405,5236.062841
1815,4/28/2004,62.8,4,3406,5128.131973
1815,4/29/2004,44.9,5,3407,4939.711322
1815,4/30/2004,34.9,6,3408,5203.947867
1815,5/1/2004,38.6,7,3409,5099.188217
1815,5/2/2004,63.1,1,3410,5175.634949
1815,5/3/2004,58.3,2,3411,5075.098251
1815,5/4/2004,63.6,3,3412,5259.920374
1815,5/5/2004,65.3,4,3413,5110.330285
1815,5/6/2004,69.6,5,3414,5083.792145
1815,5/7/2004,68.4,6,3415,5377.307395
1815,5/8/2004,67.5,7,3416,5247.744492
1815,5/9/2004,69.6,1,3417,5219.238171
1815,5/10/2004,67.5,2,3418,5116.290519
1815,5/11/2004,65.2,3,3419,5297.323995
1815,5/12/2004,54.1,4,3420,5078.119822
1815,5/13/2004,39.4,5,3421,4925.654434
1815,5/14/2004,43.2,6,3422,5224.152071
1815,5/15/2004,51.7,7,3423,5136.038724
1815,5/16/2004,59.5,1,3424,5175.211813
1815,5/17/2004,61.9,2,3425,5082.307149
1815,5/18/2004,57.9,3,3426,5261.281037
1815,5/19/2004,63.7,4,3427,5134.394876
1815,5/20/2004,64.3,5,3428,5055.145198
1815,5/21/2004,64.7,6,3429,5360.422676
1815,5/22/2004,64.6,7,3430,5192.286253
1815,5/23/2004,58.5,1,3431,5152.156858
1815,5/24/2004,64.6,2,3432,5072.63228
1815,5/25/2004,54.2,3,3433,5243.494323
1815,5/26/2004,60.1,4,3434,5119.101872
1815,5/27/2004,64.7,5,3435,5054.568702
1815,5/28/2004,67.2,6,3436,5358.595489
1815,5/29/2004,67.7,7,3437,5209.57131
1815,5/30/2004,52,1,3438,5129.119515
1815,5/31/2004,57.1,2,3439,5039.498926
1815,6/1/2004,60.4,3,3440,5250.250875
1815,6/2/2004,62,4,3441,5127.427677
1815,6/3/2004,62.3,5,3442,5040.284627
1815,6/4/2004,68.8,6,3443,5381.69911
1815,6/5/2004,66.6,7,3444,5190.538877
1815,6/6/2004,68.7,1,3445,5231.878582
1815,6/7/2004,75.4,2,3446,5157.69506
1815,6/8/2004,74.2,3,3447,5354.078183
1815,6/9/2004,67.5,4,3448,5152.636545
1815,6/10/2004,65.8,5,3449,5079.006106
1815,6/11/2004,63.6,6,3450,5336.566401
1815,6/12/2004,64.3,7,3451,5203.291224
1815,6/13/2004,66.3,1,3452,5209.897821
1815,6/14/2004,73.2,2,3453,5142.013624
1815,6/15/2004,67.6,3,3454,5299.772967
1815,6/16/2004,60.3,4,3455,5095.706505
1815,6/17/2004,55.9,5,3456,5015.761522
1815,6/18/2004,54.7,6,3457,5286.20988
1815,6/19/2004,50.6,7,3458,5114.60761
1815,6/20/2004,59.9,1,3459,5160.081344
1815,6/21/2004,54.3,2,3460,5047.230746
1815,6/22/2004,52,3,3461,5231.065542
1815,6/23/2004,61.6,4,3462,5102.088279
1815,6/24/2004,66.1,5,3463,5065.577294
1815,6/25/2004,57.5,6,3464,5295.186008
1815,6/26/2004,57.5,7,3465,5164.132034
1815,6/27/2004,57.4,1,3466,5146.025744
1815,6/28/2004,55.6,2,3467,5060.296625
1815,6/29/2004,60.9,3,3468,5258.382326
1815,6/30/2004,60.9,4,3469,5111.628352
1815,7/1/2004,62.1,5,3470,5052.387941
1815,7/2/2004,76.2,6,3471,5403.594722
1815,7/3/2004,67.4,7,3472,5200.954096
1815,7/4/2004,66.8,1,3473,5201.327616
1815,7/5/2004,65.3,2,3474,5091.876312
1815,7/6/2004,62.6,3,3475,5255.987604
1815,7/7/2004,68.3,4,3476,5143.109052
1815,7/8/2004,74.1,5,3477,5126.787788
1815,7/9/2004,72.1,6,3478,5385.190457
1815,7/10/2004,66.9,7,3479,5196.218012
1815,7/11/2004,71.4,1,3480,5249.987818
1815,7/12/2004,75.7,2,3481,5142.483799
1815,7/13/2004,76.3,3,3482,5343.962933
1815,7/14/2004,75.5,4,3483,5206.971218
1815,7/15/2004,74.6,5,3484,5123.165265
1815,7/16/2004,65.2,6,3485,5329.570021
1815,7/17/2004,62.1,7,3486,5172.533967
1815,7/18/2004,67,1,3487,5198.738539
1815,7/19/2004,71.9,2,3488,5119.785824
1815,7/20/2004,72,3,3489,5346.684167
1815,7/21/2004,73.3,4,3490,5175.981835
1815,7/22/2004,66.5,5,3491,5063.540534
1815,7/23/2004,59.2,6,3492,5312.231022
1815,7/24/2004,54.7,7,3493,5137.255907
1815,7/25/2004,54.9,1,3494,5133.068487
1815,7/26/2004,59.5,2,3495,5049.75784
1815,7/27/2004,64.6,3,3496,5301.778306
1815,7/28/2004,62.4,4,3497,5107.090917
1815,7/29/2004,60.8,5,3498,5038.314115
1815,7/30/2004,65.7,6,3499,5341.061737
1815,7/31/2004,68.7,7,3500,5199.724609
1815,8/1/2004,73.6,1,3501,5256.52289
1815,8/2/2004,75.4,2,3502,5152.541086
1815,8/3/2004,73.3,3,3503,5352.327861
1815,8/4/2004,71.7,4,3504,5163.828874
1815,8/5/2004,64.7,5,3505,5068.914728
1815,8/6/2004,64.7,6,3506,5329.060755
1815,8/7/2004,66.9,7,3507,5216.364038
1815,8/8/2004,64.3,1,3508,5190.937251
1815,8/9/2004,65.6,2,3509,5083.093526
1815,8/10/2004,64.8,3,3510,5297.459098
1815,8/11/2004,59.1,4,3511,5081.978705
1815,8/12/2004,60,5,3512,5049.811476
1815,8/13/2004,61,6,3513,5296.580669
1815,8/14/2004,64.2,7,3514,5180.900828
1815,8/15/2004,62.5,1,3515,5185.443234
1815,8/16/2004,65.4,2,3516,5094.088892
1815,8/17/2004,67.8,3,3517,5314.969653
1815,8/18/2004,64.5,4,3518,5113.011752
1815,8/19/2004,52,5,3519,5011.111568
1815,8/20/2004,57.2,6,3520,5279.097269
1815,8/21/2004,59.1,7,3521,5154.624732
1815,8/22/2004,63,1,3522,5198.144554
1815,8/23/2004,64.2,2,3523,5075.546855
1815,8/24/2004,64.8,3,3524,5293.705124
1815,8/25/2004,64.9,4,3525,5147.111415
1815,8/26/2004,64.5,5,3526,5083.757778
1815,8/27/2004,55.6,6,3527,5283.842651
1815,8/28/2004,53.1,7,3528,5146.842682
1815,8/29/2004,61.8,1,3529,5192.938938
1815,8/30/2004,63,2,3530,5074.49058
1815,8/31/2004,64.6,3,3531,5291.424333
1815,9/1/2004,62.9,4,3532,5123.400184
1815,9/2/2004,65.4,5,3533,5057.034919
1815,9/3/2004,67.4,6,3534,5330.300123
1815,9/4/2004,64.6,7,3535,5197.470359
1815,9/5/2004,61.9,1,3536,5191.153176
1815,9/6/2004,59.7,2,3537,5059.1085
1815,9/7/2004,61.9,3,3538,5283.499202
1815,9/8/2004,65.4,4,3539,5133.680945
1815,9/9/2004,67.3,5,3540,5073.593832
1815,9/10/2004,65.2,6,3541,5296.316048
1815,9/11/2004,67.8,7,3542,5203.51568
1815,9/12/2004,67.5,1,3543,5217.182571
1815,9/13/2004,70.9,2,3544,5103.64842
1815,9/14/2004,65.3,3,3545,5296.222338
1815,9/15/2004,56.8,4,3546,5084.911844
1815,9/16/2004,59.1,5,3547,5019.370758
1815,9/17/2004,69.1,6,3548,5336.316324
1815,9/18/2004,69.5,7,3549,5217.093802
1815,9/19/2004,67.2,1,3550,5233.241516
1815,9/20/2004,69.8,2,3551,5120.734857
1815,9/21/2004,50.9,3,3552,5225.680454
1815,9/22/2004,42,4,3553,4995.084535
1815,9/23/2004,47.4,5,3554,4960.78745
1815,9/24/2004,57.7,6,3555,5261.344615
1815,9/25/2004,54.1,7,3556,5145.165848
1815,9/26/2004,54.3,1,3557,5141.176772
1815,9/27/2004,58.5,2,3558,5049.402884
1815,9/28/2004,51.4,3,3559,5198.173826
1815,9/29/2004,53.4,4,3560,5050.915526
1815,9/30/2004,56.5,5,3561,5019.877079
1815,10/1/2004,48,6,3562,5200.769561
1815,10/2/2004,51.5,7,3563,5114.326143
1815,10/3/2004,54.7,1,3564,5149.901933
1815,10/4/2004,52.5,2,3565,5001.158914
1815,10/5/2004,49.7,3,3566,5203.420865
1815,10/6/2004,48.5,4,3567,5038.447039
1815,10/7/2004,54.2,5,3568,4993.34035
1815,10/8/2004,58.2,6,3569,5252.931697
1815,10/9/2004,51.9,7,3570,5103.167199
1815,10/10/2004,50.3,1,3571,5133.374501
1815,10/11/2004,51.3,2,3572,4990.229457
1815,10/12/2004,52.5,3,3573,5197.50494
1815,10/13/2004,44.2,4,3574,4999.20537
1815,10/14/2004,42.9,5,3575,4941.079227
1815,10/15/2004,48.4,6,3576,5197.648696
1815,10/16/2004,45.5,7,3577,5074.869592
1815,10/17/2004,58.6,1,3578,5188.909175
1815,10/18/2004,53.4,2,3579,5030.661553
1815,10/19/2004,48.9,3,3580,5196.864253
1815,10/20/2004,52.7,4,3581,5045.279442
1815,10/21/2004,63.6,5,3582,5048.812427
1815,10/22/2004,52.8,6,3583,5233.293679
1815,10/23/2004,48.5,7,3584,5092.293065
1815,10/24/2004,48.6,1,3585,5131.707303
1815,10/25/2004,41.9,2,3586,4941.76235
1815,10/26/2004,45.8,3,3587,5174.288463
1815,10/27/2004,45.2,4,3588,4997.444431
1815,10/28/2004,58.7,5,3589,5031.69957
1815,10/29/2004,49,6,3590,5216.37849
1815,10/30/2004,43.2,7,3591,5088.698098
1815,10/31/2004,41.3,1,3592,5074.316662
1815,11/1/2004,31.3,2,3593,4891.299233
1815,11/2/2004,27.6,3,3594,5065.605891
1815,11/3/2004,40.1,4,3595,4985.620651
1815,11/4/2004,40.3,5,3596,4918.487205
1815,11/5/2004,47.5,6,3597,5197.89374
1815,11/6/2004,53.7,7,3598,5115.588371
1815,11/7/2004,47.1,1,3599,5129.284474
1815,11/8/2004,47.9,2,3600,4984.371218
1815,11/9/2004,48.4,3,3601,5206.394722
1815,11/10/2004,43.9,4,3602,4995.286499
1815,11/11/2004,32.9,5,3603,4896.139613
1815,11/12/2004,31.7,6,3604,5127.510156
1815,11/13/2004,29.8,7,3605,4993.135011
1815,11/14/2004,28.3,1,3606,5012.359527
1815,11/15/2004,32.5,2,3607,4904.692268
1815,11/16/2004,42,3,3608,5162.230562
1815,11/17/2004,48.1,4,3609,5022.721878
1815,11/18/2004,42.6,5,3610,4957.060356
1815,11/19/2004,40.8,6,3611,5152.231237
1815,11/20/2004,31,7,3612,5023.580362
1815,11/21/2004,25.6,1,3613,5018.586039
1815,11/22/2004,31,2,3614,4901.626388
1815,11/23/2004,31,3,3615,5103.872415
1815,11/24/2004,30,4,3616,4917.18567
1815,11/25/2004,36.1,5,3617,4927.910433
1815,11/26/2004,42.4,6,3618,5184.609696
1815,11/27/2004,26.3,7,3619,5005.741332
1815,11/28/2004,24.9,1,3620,4997.868825
1815,11/29/2004,17.8,2,3621,4844.302301
1815,11/30/2004,18.3,3,3622,5043.508592
1815,12/1/2004,24.6,4,3623,4893.132403
1815,12/2/2004,19.7,5,3624,4863.187726
1815,12/3/2004,27.4,6,3625,5105.977416
1815,12/4/2004,34.7,7,3626,5039.397208
1815,12/5/2004,35.8,1,3627,5063.339245
1815,12/6/2004,33.2,2,3628,4895.150537
1815,12/7/2004,30.8,3,3629,5085.483676
1815,12/8/2004,37.9,4,3630,4937.568027
1815,12/9/2004,43.9,5,3631,4989.732525
1815,12/10/2004,40.2,6,3632,5176.134888
