Customer_ID	Promo_1_Response	Promo_2_Response	Promo_3_Response	Promo_1_Discount	Promo_2_Discount	Promo_3_Discount
102659921	0	0	0	5.67	6.60	26.84
102659983	0	0	0	3.13	6.80	16.28
102659990	0	0	0	0.20	17.67	28.52
102660260	1	0	1	12.00	15.34	24.82
102660294	1	0	1	2.54	8.42	10.25
102660383	0	0	0	10.34	12.82	18.65
102660468	0	0	0	8.73	11.81	13.20
102660550	1	0	1	6.04	11.91	18.00
102660572	0	0	0	10.17	6.49	22.09
102660637	0	0	0	3.08	14.36	17.08
102660683	0	0	0	0.49	14.52	15.61
102660688	0	0	0	1.87	12.91	3.01
102660783	0	0	0	12.06	21.77	17.04
102660831	1	1	1	9.91	14.68	17.56
102661137	1	0	1	0.14	0.08	7.30
102661220	1	0	1	4.74	14.12	14.63
102661246	0	0	0	12.62	16.75	0.43
102661325	0	0	0	10.85	6.09	16.15
102661382	1	0	1	1.35	0.99	26.37
102661532	1	0	1	2.62	9.53	5.77
102661549	0	0	0	9.12	20.53	0.80
102661647	0	0	0	4.15	14.80	29.66
102661735	1	0	1	7.89	5.37	7.41
102661782	0	0	0	5.02	11.09	20.40
102661847	0	0	0	14.05	21.80	14.61
102661909	0	0	0	10.95	20.12	1.63
102661960	0	0	0	14.30	19.14	6.20
102661984	0	0	0	6.83	2.18	14.07
102662004	0	0	0	3.25	18.38	20.78
102662077	1	0	1	13.21	14.33	10.87
102662380	1	0	1	11.55	19.96	19.68
102662396	1	0	1	2.79	13.59	14.89
102662449	0	0	0	5.70	2.71	27.40
102662469	0	0	0	6.79	14.43	2.91
102662520	1	0	1	13.90	0.03	6.74
102662609	0	0	0	6.55	18.60	7.23
102662610	0	0	0	10.30	15.74	25.83
102662672	0	0	0	9.41	17.90	4.89
102662734	0	0	0	0.27	3.91	14.59
102662737	1	1	1	7.73	2.96	25.85
102662832	1	0	1	12.33	13.61	3.86
102662883	0	0	0	14.31	7.65	11.03
102662902	1	1	1	2.26	20.35	6.98
102662992	1	0	1	7.57	5.58	4.94
102663087	0	0	0	6.58	0.50	19.60
102663167	1	0	1	12.57	19.88	2.93
102663205	0	0	0	5.24	20.92	16.84
102663234	0	0	0	13.38	7.17	3.01
102663252	1	0	1	13.85	20.90	10.73
102663418	1	1	1	13.84	19.47	22.90
102663486	0	0	0	13.82	10.60	18.26
102663614	0	0	0	4.93	12.91	17.00
102668549	1	0	1	8.63	3.28	1.21
102668564	1	0	1	13.26	11.83	0.48
102669333	1	0	1	3.71	2.55	19.24
102669425	0	0	0	5.19	20.05	5.92
102670259	0	0	0	13.76	21.47	15.40
102670268	1	0	1	13.47	10.25	23.22
102670270	0	0	0	8.60	3.01	9.02
102670292	0	0	0	6.77	4.96	14.64
102670326	0	0	0	2.10	22.34	27.50
102670416	0	0	0	13.31	15.44	9.68
102670456	0	0	0	9.39	8.25	6.72
102670536	1	1	1	1.26	11.67	10.49
102670623	0	0	0	6.30	2.15	26.38
102670676	0	0	0	13.50	22.42	15.92
102670677	0	0	0	9.02	3.41	22.71
102670743	0	0	0	10.86	13.81	6.84
102670842	1	0	1	14.15	6.72	25.38
102670897	1	0	1	8.13	0.64	26.57
102670915	0	0	0	7.02	19.30	14.95
102670978	0	0	0	5.58	19.03	1.61
102671133	1	0	1	7.49	4.12	15.17
102671137	0	0	0	2.20	7.16	25.60
102671205	0	0	0	0.55	4.31	17.01
102671298	1	0	1	13.15	17.36	28.91
102671336	0	0	0	2.51	6.40	11.63
102671421	1	0	1	6.92	16.40	14.31
102671478	0	0	0	9.04	16.49	19.76
102671662	0	0	0	13.93	6.64	19.01
102671716	1	0	1	0.77	17.54	27.70
102671756	0	0	0	6.55	12.49	12.91
102671822	1	0	1	1.47	12.99	22.00
102671904	0	0	0	7.00	12.64	0.92
102671973	0	0	0	12.27	4.25	22.17
102672033	0	0	0	9.47	22.13	8.40
102672088	1	0	1	11.59	6.70	20.62
102672123	1	1	1	7.80	1.49	15.76
102672142	0	0	0	9.78	11.57	13.10
102672152	1	1	1	7.60	5.41	6.01
102672197	0	0	0	0.51	17.16	8.02
102672276	0	0	0	8.90	1.53	25.43
102672343	0	0	0	14.00	7.87	1.60
102672466	0	0	0	10.69	20.80	13.07
102672613	0	0	0	6.12	14.91	3.44
102672670	0	0	0	0.99	14.99	28.77
102672756	0	0	0	12.91	7.81	21.88
102672798	1	0	1	7.31	18.84	4.14
102672806	1	0	1	9.53	0.96	20.48
102672856	0	0	0	7.83	2.04	9.38
102672921	0	0	0	13.70	12.45	23.55
102673002	0	0	0	1.84	10.40	13.51
102673018	0	0	0	2.60	7.59	3.64
102673046	0	0	0	1.12	17.87	13.33
102673050	0	0	0	5.34	6.51	20.56
102673134	0	0	0	7.85	16.44	2.95
102673218	0	0	0	1.34	18.69	28.03
102673273	0	0	0	1.61	11.41	9.14
102673294	0	0	0	6.70	13.86	19.22
102673460	0	0	0	11.02	11.93	0.97
102673726	0	0	0	4.09	0.61	11.14
102673792	0	0	0	10.22	11.28	15.44
102673853	0	0	0	10.91	21.37	11.01
102673870	1	0	1	4.95	15.80	1.99
102673939	0	0	0	6.82	20.03	0.16
102673944	0	0	0	3.73	14.09	28.50
102673991	0	0	0	11.61	1.35	21.83
102673993	0	0	0	3.25	20.78	10.95
102674021	0	0	0	14.35	7.60	16.55
102674110	1	0	1	13.09	4.82	26.00
102674193	1	0	1	12.04	16.46	19.89
102674343	0	0	0	5.40	15.68	26.50
102674344	0	0	0	11.69	4.69	6.89
102674431	1	0	1	10.89	18.89	25.62
102674514	0	0	0	11.97	1.39	13.21
102674562	0	0	0	8.61	12.58	6.33
102674625	0	0	0	6.81	18.27	3.13
102674671	0	0	0	10.53	13.14	14.89
102674695	0	0	0	0.95	10.41	25.42
102674765	0	0	0	4.74	5.44	12.93
102674836	0	0	0	1.31	9.85	2.43
102674912	0	0	0	1.98	9.67	8.42
102674926	1	0	1	6.02	7.75	8.06
102674933	0	0	0	8.59	8.98	20.20
102675011	0	0	0	2.63	10.04	6.89
102675050	1	0	1	7.90	14.29	16.23
102675092	0	0	0	12.56	22.41	21.11
102675169	0	0	0	13.07	10.09	12.35
102675215	0	0	0	10.82	17.62	5.60
102675250	0	0	0	5.03	3.48	23.30
102675269	0	0	0	6.44	5.65	15.50
102675458	0	0	0	2.62	1.04	5.54
102675489	0	0	0	6.13	12.32	14.34
102675551	0	0	0	11.08	7.37	28.30
102675557	0	0	0	5.41	16.11	29.73
102680692	0	0	0	9.18	15.90	5.62
102680762	1	0	1	14.27	3.75	22.39
102680796	1	1	1	8.43	19.06	25.61
102680848	1	0	1	12.25	1.86	26.75
102681009	0	0	0	11.72	22.08	20.05
102681201	0	0	0	13.71	22.04	21.06
102681239	1	0	1	5.43	17.31	17.31
102681271	0	0	0	4.96	4.68	18.76
102681332	1	0	1	9.59	10.88	16.12
102681413	0	0	0	9.28	2.61	0.25
102681483	0	0	0	14.35	4.03	5.32
102681506	0	0	0	4.07	9.72	26.33
102681582	0	0	0	1.88	6.13	22.72
102681767	1	0	1	10.82	3.90	6.45
102681786	1	0	1	1.41	15.13	29.09
102681828	0	0	0	6.79	2.45	24.88
102681862	0	0	0	13.75	14.01	19.61
102681926	0	0	0	6.21	21.77	29.71
102682103	1	0	1	11.66	15.23	22.03
102682165	1	0	1	3.84	5.29	12.69
102682247	0	0	0	11.54	15.02	26.64
102682363	0	0	0	8.11	12.70	29.78
102682420	0	0	0	12.33	13.05	15.38
102682491	1	1	1	2.73	7.80	16.36
102682569	0	0	0	12.85	0.28	10.08
102682649	1	0	1	9.10	13.68	28.46
102682679	1	1	1	3.95	11.91	19.74
102682721	1	1	1	8.72	0.07	3.69
102682737	1	0	1	14.39	1.14	11.98
102682791	0	0	0	11.04	1.75	0.55
102682827	1	0	1	3.32	3.10	21.45
102682845	1	0	1	9.90	14.51	24.09
102682938	0	0	0	9.83	7.05	0.25
102682997	1	0	1	14.80	13.21	28.76
102683080	1	0	1	6.56	7.39	21.81
102683162	0	0	0	13.28	12.36	3.30
102683344	0	0	0	11.83	9.86	8.78
102683397	0	0	0	11.20	8.92	29.21
102683417	0	0	0	11.89	17.43	16.43
102683452	0	0	0	13.97	13.24	16.53
102683488	1	0	1	14.65	16.48	20.30
102683573	0	0	0	11.12	7.10	28.21
102683595	1	0	1	4.46	19.86	3.21
102683655	0	0	0	1.17	14.81	20.92
102683870	0	0	0	9.93	0.19	18.80
102683881	0	0	0	14.40	15.87	10.07
102683919	0	0	0	11.09	4.00	22.73
102684011	1	1	1	5.62	3.32	1.84
102684026	0	0	0	1.40	7.86	5.84
102684056	1	0	1	0.98	7.42	0.67
102684341	0	0	0	7.87	6.02	10.81
102684408	0	0	0	3.77	17.95	5.06
102684482	0	0	0	8.13	8.07	15.44
102684608	0	0	0	11.85	10.71	4.93
102684655	1	0	1	0.17	10.87	26.83
102684668	0	0	0	7.02	3.32	1.37
102684773	1	0	1	12.02	4.99	1.87
102684821	0	0	0	0.58	12.15	4.45
102684911	1	0	1	5.52	9.91	22.52
102684935	1	0	1	1.96	16.70	19.71
102685018	0	0	0	1.72	8.69	19.38
102685153	0	0	0	11.07	7.71	17.52
102685218	1	0	1	10.12	16.29	28.67
102685239	0	0	0	7.76	4.16	1.17
102685306	0	0	0	4.71	15.47	15.60
102685328	0	0	0	0.65	10.78	15.88
102685382	1	0	1	8.20	9.49	6.88
102685403	0	0	0	2.26	14.45	25.13
102685453	0	0	0	11.49	4.98	14.92
102685526	0	0	0	2.06	4.61	5.59
102685540	0	0	0	3.34	1.85	10.62
102685569	0	0	0	12.61	17.91	5.90
102685652	1	0	1	3.19	3.73	17.65
102685709	1	1	1	1.42	2.39	4.37
102685769	0	0	0	1.43	2.66	20.07
102685833	0	0	0	10.45	15.89	2.68
102685836	0	0	0	9.53	17.05	12.47
102685838	0	0	0	7.04	1.33	22.98
102685920	1	0	1	0.38	13.87	17.60
102685921	0	0	0	14.69	4.28	5.78
102685939	1	0	1	11.00	12.80	15.82
102685958	0	0	0	5.96	9.35	26.97
102685959	1	0	1	13.74	3.35	29.54
102685992	0	0	0	2.94	6.86	4.11
102686062	1	0	1	3.33	2.74	21.84
102686191	0	0	0	5.19	4.99	8.17
102686267	0	0	0	5.18	15.65	16.59
102687434	0	0	0	3.27	21.53	8.72
102687446	0	0	0	7.65	18.06	3.47
102687587	1	0	1	9.51	3.35	12.66
102687604	1	1	1	11.59	15.11	18.99
102687695	1	0	1	3.39	20.27	5.05
102687703	0	0	0	14.34	8.61	10.22
102687765	0	0	0	1.94	21.95	6.37
102687883	1	0	1	2.17	16.26	25.28
102687932	1	1	1	8.53	4.44	11.28
102688018	0	0	0	1.36	15.79	25.86
102688073	0	0	0	9.31	9.75	24.86
102688131	0	0	0	10.76	1.90	13.86
102688167	0	0	0	2.99	2.36	2.60
102688252	0	0	0	2.52	7.85	24.86
102688299	1	0	1	5.00	20.53	22.88
102688361	0	0	0	7.47	0.88	22.96
102688415	1	0	1	12.24	7.20	17.65
102688431	0	0	0	1.68	3.26	13.31
102688739	0	0	0	12.90	13.30	12.53
102688755	0	0	0	6.16	9.28	14.80
102689325	0	0	0	7.33	16.70	10.57
102689417	1	0	1	4.28	2.32	8.13
102689664	1	0	1	5.12	0.02	23.05
102689708	0	0	0	1.36	3.02	13.74
102690214	1	0	1	13.40	6.54	20.16
102690287	1	1	1	2.45	12.25	0.15
102690566	0	0	0	2.33	16.97	6.84
102690716	0	0	0	0.28	6.81	5.50
102690759	0	0	0	4.30	11.71	0.01
102690772	1	0	1	14.14	22.20	18.96
102690855	0	0	0	5.44	1.07	28.22
102690928	0	0	0	12.73	20.40	17.56
102691015	0	0	0	1.40	17.39	25.82
102691040	1	1	1	2.72	6.67	4.16
102691266	0	0	0	7.56	9.50	0.37
102691342	1	0	1	9.19	17.36	3.39
102691380	0	0	0	0.82	16.93	18.62
102691444	0	0	0	8.83	4.58	14.93
102691598	1	0	1	1.14	17.85	25.17
102691651	0	0	0	2.83	5.94	1.06
102691829	0	0	0	13.03	18.78	20.97
102691836	1	0	1	5.28	11.40	5.87
102691846	1	0	1	14.09	11.96	20.26
102691904	0	0	0	4.82	18.68	20.55
102691912	1	0	1	6.33	19.27	12.53
102691933	1	0	1	11.45	4.18	24.10
102691964	1	0	1	2.04	4.03	9.39
102692022	0	0	0	14.12	1.34	14.16
102692206	0	0	0	2.73	7.53	3.77
102692296	0	0	0	4.96	16.52	4.17
102692331	0	0	0	6.11	11.70	0.35
102692357	0	0	0	9.25	22.00	21.54
102692497	0	0	0	13.65	1.79	0.71
102692519	1	0	1	6.87	10.67	10.27
102692734	1	0	1	5.43	16.95	17.86
102692768	0	0	0	9.00	18.99	23.81
102692836	1	0	1	7.19	21.58	16.65
102692910	0	0	0	12.37	4.57	25.61
102692956	1	0	1	8.33	3.19	1.58
102692959	0	0	0	3.72	5.68	12.92
102692961	1	0	1	14.36	16.17	15.13
102693051	0	0	0	9.32	17.75	13.61
102693145	0	0	0	6.24	3.32	29.62
102693221	0	0	0	6.80	1.20	11.95
102695572	0	0	0	11.97	15.22	13.55
102695824	0	0	0	10.89	3.96	0.80
102695870	0	0	0	1.80	9.38	6.84
102696290	0	0	0	9.49	4.96	6.00
102696305	0	0	0	5.44	8.13	27.84
102696493	0	0	0	11.34	15.50	22.72
102696598	0	0	0	6.55	9.18	22.72
102696683	1	1	1	0.64	20.89	1.54
102696722	0	0	0	7.22	14.77	21.42
102696977	1	0	1	11.27	5.80	7.10
102697127	0	0	0	13.74	12.24	15.44
102697158	1	0	1	7.92	4.90	15.70
102697291	0	0	0	3.06	9.81	24.57
102697349	1	0	1	9.03	20.31	8.90
102697414	1	0	1	5.03	16.40	5.77
102697597	1	0	1	2.80	11.15	12.20
102697632	0	0	0	7.03	16.30	0.48
102697676	0	0	0	7.73	5.66	27.73
102697698	1	0	1	6.11	0.11	15.72
102697788	0	0	0	10.22	19.74	13.98
102698010	0	0	0	0.91	14.12	11.66
102698055	0	0	0	13.03	6.74	15.11
102698069	0	0	0	0.95	0.41	24.43
102698129	1	0	1	5.88	10.01	8.68
102698201	1	0	1	7.62	21.60	16.39
102698278	1	1	1	9.83	2.74	23.63
102698318	1	0	1	7.82	12.26	23.12
102698340	0	0	0	12.43	12.90	27.49
102698395	1	0	1	7.19	8.50	24.50
102698464	0	0	0	8.11	7.29	5.61
102698529	1	0	1	4.91	19.17	8.08
102698591	1	0	1	9.92	5.63	3.18
102698834	1	1	1	8.85	2.59	29.41
102698898	0	0	0	3.74	17.51	10.17
102698964	1	0	1	9.47	16.24	10.03
102699032	1	0	1	3.77	16.40	22.22
102699034	1	1	1	14.76	15.78	29.34
102699041	1	0	1	13.18	5.22	9.32
102699089	1	0	1	8.48	19.09	2.18
102699230	1	0	1	15.00	5.26	10.94
102699275	0	0	0	11.52	14.89	12.18
102699379	1	0	1	9.84	5.22	3.93
102699448	0	0	0	1.85	20.80	5.78
102699557	1	0	1	3.54	1.64	19.99
102699567	0	0	0	13.64	6.33	14.80
102699590	0	0	0	2.25	20.15	25.49
102699682	1	0	1	7.87	13.64	2.46
102699741	1	0	1	2.37	8.19	29.25
102699745	1	0	1	1.77	20.17	27.31
102699830	1	0	1	11.35	7.12	4.73
102699883	0	0	0	9.95	4.08	7.07
102699975	1	0	1	2.90	16.25	0.08
102700006	0	0	0	11.54	7.86	0.45
102700019	1	0	1	11.05	5.14	7.86
102700067	0	0	0	11.16	21.20	15.55
102700116	0	0	0	14.93	15.80	13.56
102700190	0	0	0	0.65	20.67	11.42
102700242	0	0	0	3.60	21.51	10.67
102700325	0	0	0	11.13	20.76	6.48
102711640	0	0	0	13.57	17.15	8.47
102711693	1	0	1	10.01	13.80	5.04
102711752	0	0	0	7.39	20.64	19.67
102711831	1	1	1	14.59	10.27	13.53
102711921	0	0	0	3.57	14.22	1.83
102711930	0	0	0	7.81	12.11	17.48
102711970	0	0	0	3.40	20.76	28.47
102712051	0	0	0	5.48	14.74	7.83
102712138	0	0	0	6.78	21.69	3.68
102712139	1	0	1	7.34	9.49	16.63
102712154	1	0	1	10.74	6.13	24.81
102712213	0	0	0	9.40	12.92	19.25
102712258	0	0	0	10.37	19.18	15.14
102712326	0	0	0	13.83	10.04	24.05
102712368	1	0	1	9.93	21.96	15.19
102712433	1	0	1	12.25	12.60	15.59
102712508	1	0	1	11.00	9.08	4.89
102712573	0	0	0	4.10	3.05	18.85
102712577	1	0	1	12.92	21.36	24.99
102712597	0	0	0	5.80	11.66	12.07
102712660	0	0	0	3.66	8.69	15.24
102712714	0	0	0	9.40	19.07	20.00
102712749	0	0	0	11.67	20.76	6.93
102712792	0	0	0	0.72	16.52	8.28
102712864	1	0	1	0.54	3.49	22.96
102712904	0	0	0	7.74	21.88	29.20
102712937	0	0	0	8.03	19.31	23.42
102712954	0	0	0	14.63	6.01	28.12
102713100	0	0	0	14.38	13.40	13.13
102713127	0	0	0	10.89	7.46	11.16
102713187	1	0	1	9.95	8.80	4.77
102713222	0	0	0	6.47	11.39	0.63
102713249	1	0	1	9.73	4.86	9.26
102713372	1	1	1	10.60	9.12	21.53
102713440	1	0	1	6.50	10.13	26.64
102713455	1	0	1	8.98	10.20	28.70
102713492	0	0	0	1.84	21.14	22.60
102713573	0	0	0	10.70	17.58	26.64
102713592	1	0	1	3.38	19.58	0.28
102713678	0	0	0	9.88	0.53	8.69
102713734	0	0	0	5.55	4.09	12.57
102713824	0	0	0	14.41	14.97	6.51
102713866	1	0	1	6.32	22.33	29.02
102713908	0	0	0	12.90	12.42	12.25
102714016	1	0	1	11.22	4.42	0.76
102714096	1	0	1	14.48	0.70	17.70
102714113	0	0	0	8.11	18.81	21.36
102714118	0	0	0	4.80	17.30	2.34
102714148	0	0	0	9.39	22.23	9.00
102714190	0	0	0	3.81	10.26	28.44
102714196	0	0	0	0.60	9.23	15.94
102714271	0	0	0	1.88	11.20	14.58
102714337	1	0	1	0.55	17.98	17.53
102714417	0	0	0	6.45	3.18	3.79
102714418	1	0	1	12.76	14.61	16.34
102714587	0	0	0	14.29	10.29	5.74
102714642	0	0	0	4.24	16.62	2.09
102714717	0	0	0	1.46	6.86	0.91
102714767	0	0	0	1.27	0.82	29.82
102714774	1	0	1	9.60	4.73	5.27
102714806	0	0	0	9.59	7.45	20.92
102714850	1	0	1	4.54	8.59	28.09
102714968	0	0	0	3.59	1.80	22.29
102715122	0	0	0	10.26	7.89	3.07
102715187	0	0	0	1.85	13.49	27.17
102715272	1	0	1	5.76	5.87	23.54
102715284	0	0	0	9.81	17.71	16.81
102715348	0	0	0	9.90	20.85	11.80
102715362	0	0	0	13.87	19.24	9.61
102715410	0	0	0	9.64	15.13	7.70
102715469	0	0	0	5.89	9.42	20.83
102715541	1	0	1	10.99	19.29	16.65
102715595	0	0	0	8.03	4.83	18.52
102715650	0	0	0	4.63	13.15	23.99
102715789	0	0	0	3.78	9.20	20.17
102715796	0	0	0	0.23	1.68	0.36
102715814	0	0	0	4.75	17.54	1.67
102715895	0	0	0	14.54	22.07	27.01
102715901	1	0	1	0.95	10.41	29.35
102715974	0	0	0	3.67	2.21	3.88
102716001	0	0	0	11.76	10.78	7.47
102716058	0	0	0	0.22	4.24	20.82
102716060	0	0	0	2.29	13.40	19.17
102716144	1	0	1	6.48	20.74	28.28
102716180	1	1	1	11.98	17.20	7.51
102716315	0	0	0	12.78	21.98	16.63
102716384	0	0	0	9.16	14.35	11.37
102716414	0	0	0	7.89	2.39	14.55
102716546	1	0	1	12.74	14.28	26.71
102716617	0	0	0	7.30	6.47	15.40
102716632	1	1	1	11.42	18.59	1.18
102716660	0	0	0	10.80	22.34	19.26
102716685	0	0	0	1.97	15.03	27.32
102716753	0	0	0	7.34	19.28	23.05
102716781	1	0	1	12.69	2.72	7.36
102716815	1	0	1	5.38	5.90	15.19
102716898	0	0	0	12.77	21.15	18.86
102716921	1	0	1	3.88	12.47	10.11
102716960	0	0	0	12.43	19.60	12.32
102717053	0	0	0	0.94	10.33	2.59
102717122	1	0	1	14.90	21.61	3.10
102717198	0	0	0	13.49	21.31	18.13
102717278	0	0	0	0.95	5.27	9.52
102717336	0	0	0	8.67	9.76	1.68
102717374	0	0	0	9.26	15.80	27.05
102717494	1	0	1	11.13	14.38	27.00
102717577	0	0	0	12.61	5.94	26.82
102717588	0	0	0	2.87	11.20	24.52
102717594	1	0	1	10.91	17.37	28.43
102717684	0	0	0	11.75	4.13	22.47
102717762	1	0	1	12.93	16.10	23.38
102717780	1	0	1	6.44	14.66	8.48
102717788	0	0	0	11.73	20.30	1.69
102717826	0	0	0	14.13	13.08	11.46
102717829	0	0	0	7.27	8.22	14.00
102717838	0	0	0	2.07	8.95	27.00
102717891	0	0	0	3.95	8.80	27.13
102717931	1	0	1	4.17	18.40	24.83
102718059	1	0	1	10.78	21.96	7.40
102718066	0	0	0	5.34	22.02	24.06
102718090	0	0	0	11.12	10.60	0.28
102718183	0	0	0	8.06	16.74	15.93
102718258	1	1	1	5.69	14.35	22.53
102718338	0	0	0	5.72	18.81	27.64
102718401	0	0	0	6.70	13.40	19.83
102718425	1	0	1	7.65	20.28	7.59
102718459	0	0	0	3.02	7.28	17.74
102718482	0	0	0	3.32	7.21	7.42
102718505	0	0	0	8.80	10.07	28.67
102718531	0	0	0	7.51	4.33	13.36
102718577	0	0	0	9.09	19.84	15.04
102718618	1	0	1	8.42	2.87	22.72
102718680	0	0	0	2.76	6.03	10.89
102718716	0	0	0	5.63	14.72	28.16
102718740	0	0	0	10.02	2.78	3.62
102718772	0	0	0	6.11	19.45	17.75
102718813	1	0	1	11.16	7.52	17.22
102718891	1	0	1	4.77	14.77	26.49
102718971	0	0	0	3.68	21.24	8.74
102719124	0	0	0	14.04	17.60	18.41
102719126	1	0	1	3.09	22.45	9.62
102719210	0	0	0	14.10	4.26	19.81
102719290	0	0	0	12.49	16.81	28.28
102719329	0	0	0	9.90	19.99	26.58
102719404	0	0	0	8.41	19.19	25.26
102719497	0	0	0	6.85	19.09	28.85
102719584	0	0	0	0.14	0.85	29.03
102719605	0	0	0	7.48	4.19	21.15
102719677	0	0	0	2.38	16.73	18.30
102719720	1	0	1	2.80	5.70	8.59
102719756	0	0	0	13.20	20.24	18.84
102719761	0	0	0	14.11	2.49	16.46
102719775	1	0	1	6.93	18.49	18.57
102719784	0	0	0	1.54	16.74	10.56
102719849	1	0	1	4.12	4.51	15.57
102719906	0	0	0	0.15	1.85	16.36
102719950	1	0	1	4.45	17.15	13.26
102720022	0	0	0	0.36	16.42	22.25
102720030	0	0	0	10.54	6.22	5.14
102720081	1	0	1	13.44	17.79	7.82
102720146	0	0	0	12.83	6.67	13.83
102720262	1	0	1	6.14	1.11	25.69
102720318	0	0	0	9.23	22.04	24.15
102720324	1	0	1	14.41	7.45	0.60
102720373	0	0	0	12.86	8.64	1.49
102720392	0	0	0	7.16	10.92	24.82
102720465	1	0	1	0.35	10.07	10.64
102720478	0	0	0	5.98	16.18	10.28
102720493	0	0	0	9.12	2.34	22.16
102720571	0	0	0	0.47	3.74	14.92
102720592	1	0	1	4.45	20.97	20.63
102720685	0	0	0	5.02	12.59	22.45
102720920	1	0	1	0.29	0.41	18.15
102720989	1	0	1	10.67	0.12	24.43
102721099	0	0	0	1.55	9.28	1.13
102721117	1	0	1	8.22	11.55	0.79
102721208	0	0	0	1.90	1.10	13.67
102721243	0	0	0	4.57	0.93	1.22
102721322	0	0	0	1.97	4.31	25.43
102721407	1	0	1	0.11	7.11	0.18
102721494	0	0	0	14.18	3.91	16.93
102721546	1	0	1	1.90	11.75	1.56
102721578	0	0	0	11.61	0.18	18.01
102721632	1	0	1	3.17	8.54	24.50
102721655	1	0	1	3.46	14.28	14.09
102721667	0	0	0	14.50	4.00	13.06
102721672	1	0	1	9.28	4.91	13.15
102721693	1	0	1	9.77	1.88	25.64
102721769	0	0	0	3.89	9.38	27.40
102721829	1	0	1	3.53	16.22	11.07
102721875	0	0	0	8.49	8.89	15.98
102722279	1	0	1	3.67	13.72	0.03
102722348	0	0	0	12.66	8.86	0.12
102722374	0	0	0	5.96	11.04	23.22
102722394	0	0	0	12.22	17.01	0.13
102722422	0	0	0	13.23	14.07	17.41
102722488	0	0	0	8.13	8.31	5.43
102722541	0	0	0	8.40	12.91	20.83
102722558	1	0	1	3.44	15.93	3.07
102722647	1	1	1	13.67	14.49	15.95
102722660	1	0	1	12.95	13.84	17.70
102722743	1	0	1	14.35	14.12	26.58
102722789	1	1	1	13.58	17.52	6.53
102722825	1	0	1	2.92	21.04	11.83
102722884	1	0	1	12.95	16.17	18.14
102722888	0	0	0	10.11	21.12	14.89
102722911	0	0	0	8.07	11.36	19.65
102722940	0	0	0	2.90	0.77	22.17
102722991	0	0	0	7.06	21.10	9.52
102723063	1	0	1	14.29	8.12	23.59
102723120	0	0	0	12.99	2.11	23.20
102723213	0	0	0	5.00	20.38	28.90
102723231	1	1	1	5.80	17.78	22.60
102723252	1	0	1	0.17	11.53	9.06
102723306	0	0	0	5.96	9.87	14.25
102723345	1	0	1	6.61	19.18	3.15
102723416	1	0	1	10.77	1.08	20.91
102723518	0	0	0	8.84	4.49	3.95
102723567	0	0	0	13.86	1.12	27.34
102723635	0	0	0	4.91	21.11	8.33
102723702	0	0	0	3.18	10.81	23.70
102723894	0	0	0	5.73	20.82	6.52
102723925	0	0	0	2.50	13.46	16.93
102723931	0	0	0	13.67	3.50	17.14
102724018	1	0	1	13.43	2.50	29.70
102724043	0	0	0	1.53	12.16	18.45
102724095	1	0	1	11.53	4.35	24.83
102724153	0	0	0	8.91	4.26	10.47
102724157	0	0	0	13.56	12.58	0.00
102724258	0	0	0	12.59	15.62	0.44
102724445	0	0	0	8.90	6.47	19.78
102724447	0	0	0	10.13	9.20	12.46
102724453	0	0	0	3.77	4.82	1.98
102724503	1	1	1	6.11	18.66	9.33
102724591	0	0	0	6.63	3.21	21.16
102724885	1	0	1	0.46	18.74	26.05
102724917	0	0	0	3.83	14.70	16.26
102724934	0	0	0	7.54	11.58	28.55
102725005	0	0	0	13.57	5.89	22.98
102725045	1	1	1	6.33	19.57	17.82
102725057	0	0	0	7.65	10.99	15.48
102725064	0	0	0	6.70	15.53	8.79
102725222	0	0	0	5.71	19.94	7.30
102725294	1	0	1	10.34	6.66	28.56
102725332	1	0	1	5.09	21.36	19.21
102725348	0	0	0	7.50	16.64	10.86
102725366	0	0	0	10.00	3.18	12.14
102725439	1	0	1	5.65	9.74	17.40
102725443	1	0	1	12.85	3.39	2.13
102725449	0	0	0	8.50	3.78	27.41
102725491	0	0	0	14.51	20.10	1.59
102725508	0	0	0	8.20	16.14	0.06
102725551	0	0	0	7.64	1.00	8.18
102725555	0	0	0	11.56	5.73	11.54
102725616	0	0	0	5.44	15.52	7.08
102725705	0	0	0	1.31	16.85	9.75
102725797	0	0	0	14.79	3.18	17.46
102725848	0	0	0	5.52	0.33	2.82
102725893	0	0	0	13.76	12.45	6.74
102725942	0	0	0	1.42	21.45	6.59
102726007	1	0	1	6.87	20.18	25.45
102726117	0	0	0	4.62	4.54	14.24
102726215	1	0	1	11.50	15.36	24.85
102726220	0	0	0	4.75	3.70	26.80
102726300	0	0	0	13.71	10.82	27.56
102726345	0	0	0	10.40	3.89	5.32
102726406	1	0	1	6.93	14.39	14.43
102726470	1	1	1	13.01	19.56	10.25
102726553	0	0	0	4.86	8.93	27.53
102726654	0	0	0	5.80	4.13	9.16
102726682	0	0	0	0.24	1.88	3.99
102726742	1	0	1	13.85	1.37	19.66
102726801	1	0	1	10.74	9.65	28.78
102726991	1	0	1	13.52	2.66	15.30
102727048	0	0	0	11.32	22.29	4.96
102729544	1	0	1	5.69	3.51	10.20
102729545	1	0	1	0.98	8.81	24.13
102729626	0	0	0	11.25	9.16	22.47
